"happy","goodlife","satfin","degree","realinc","age","sex","polviews"
1,NA,2,1,10505,23,"male",NA
2,2,1,1,16235,29,"female",4
3,NA,2,2,16235,26,"male",1
2,NA,1,1,21010,35,"female",6
3,2,2,1,12415,25,"female",5
2,1,1,1,16235,33,"male",4
2,NA,2,1,14325,28,"female",4
2,NA,2,1,10505,22,"female",4
2,4,3,1,4966,69,"female",3
2,2,3,0,51570,53,"male",3
1,4,2,1,34380,44,"male",5
2,2,3,1,8595,28,"female",4
1,NA,2,1,24830,43,"female",3
3,NA,2,2,8595,38,"female",2
3,NA,3,1,8595,37,"female",2
2,2,2,2,4202,26,"female",2
2,2,2,0,21010,57,"male",3
3,2,2,1,14325,36,"female",2
1,NA,1,3,34380,39,"female",5
2,NA,2,4,34380,44,"male",6
2,1,3,2,34380,27,"male",4
2,2,2,1,6876,40,"female",6
1,2,3,3,21010,40,"female",5
2,2,3,3,34380,27,"male",5
2,2,1,3,21010,27,"male",4
2,NA,2,1,27881.913,47,"female",4
3,NA,3,4,24830,35,"female",2
2,NA,2,1,14325,25,"female",2
2,2,2,3,24830,51,"female",5
2,4,2,1,24830,33,"male",3
1,1,2,1,24830,22,"female",4
2,NA,1,3,28650,35,"male",2
2,NA,3,1,24830,27,"female",1
2,2,2,2,16235,36,"female",3
3,2,3,1,16235,67,"female",4
2,NA,2,3,34380,36,"female",2
2,NA,1,1,42020,42,"female",4
1,NA,3,4,21010,35,"female",2
2,4,1,1,28650,39,"male",4
1,NA,2,4,42020,37,"male",2
2,2,3,1,16235,25,"female",4
3,2,1,0,NA,89,"female",3
2,NA,2,2,27881.913,58,"female",6
3,1,3,3,10505,25,"female",3
2,NA,1,0,3438,22,"female",3
2,2,3,1,21010,28,"female",4
2,4,2,3,6876,28,"male",5
2,NA,1,1,5730,22,"female",2
1,NA,2,3,8595,24,"female",4
2,2,3,1,24830,27,"female",6
3,2,3,1,34380,38,"male",3
1,NA,1,3,NA,49,"male",1
2,NA,3,1,5730,65,"female",3
2,NA,1,3,34380,35,"male",6
2,NA,2,1,34380,58,"male",3
2,NA,3,0,1528,35,"male",3
2,2,2,3,24830,45,"male",5
2,2,2,2,34380,47,"male",3
2,2,2,1,34380,47,"male",7
2,NA,3,1,34380,40,"female",3
2,NA,2,3,24830,26,"female",4
2,3,3,1,21010,33,"female",4
2,NA,3,1,27881.913,24,"male",5
1,NA,2,1,34380,46,"female",2
1,NA,1,1,16235,26,"male",4
2,2,3,0,6876,31,"female",4
3,4,2,0,34380,50,"female",3
1,NA,2,2,34380,46,"female",5
1,3,2,2,34380,46,"male",5
2,NA,2,1,27881.913,23,"male",4
2,NA,2,1,1528,35,"female",6
1,NA,3,3,NA,49,"male",5
1,NA,1,3,51570,34,"female",5
2,4,2,1,NA,55,"female",5
2,NA,1,1,51570,38,"female",6
NA,2,1,1,NA,33,"female",4
1,1,1,3,NA,46,"female",5
1,NA,1,3,NA,34,"female",4
2,3,2,1,28650,38,"male",4
2,4,2,1,10505,76,"male",7
3,2,2,2,34380,42,"male",6
3,NA,3,1,12415,24,"male",3
3,4,1,3,5730,44,"male",2
3,NA,3,3,14325,55,"female",3
2,2,1,1,2674,22,"female",3
2,NA,2,1,8595,23,"male",3
2,2,1,1,2674,21,"female",4
3,NA,1,1,6876,22,"male",2
2,1,3,1,12415,23,"male",4
2,NA,1,1,1528,23,"male",3
2,NA,2,1,51570,36,"female",2
2,2,3,1,12415,57,"female",4
2,2,2,1,NA,47,"female",4
2,NA,1,1,NA,19,"male",3
2,NA,2,2,NA,48,"female",3
1,NA,2,4,42020,49,"female",3
1,NA,3,2,10505,NA,"female",4
2,NA,2,1,14325,66,"female",6
2,3,1,2,51570,37,"male",4
2,NA,3,1,34380,24,"female",4
2,3,2,1,14325,25,"female",3
3,2,2,3,16235,36,"female",4
2,NA,3,0,6876,33,"male",3
3,5,3,1,8595,48,"female",5
2,2,1,1,5730,73,"female",NA
2,NA,3,0,10505,28,"female",2
2,NA,3,1,382,34,"female",3
2,2,2,1,28650,34,"male",3
1,2,1,1,NA,46,"female",5
2,2,1,1,NA,85,"female",NA
3,4,3,3,4966,35,"male",3
1,2,2,1,382,22,"female",2
2,4,2,1,27881.913,26,"male",4
1,NA,2,2,21010,31,"female",1
2,4,2,4,28650,67,"female",6
2,NA,2,1,51570,32,"male",5
2,2,2,2,27881.913,44,"female",7
3,5,2,1,14325,55,"female",5
2,NA,3,2,NA,43,"male",3
2,NA,2,1,51570,54,"female",2
2,2,2,3,51570,26,"female",3
1,1,2,3,42020,37,"male",4
1,2,2,1,NA,37,"male",4
1,NA,3,2,NA,36,"female",5
3,NA,3,1,NA,39,"female",4
2,NA,2,1,NA,53,"male",2
3,3,3,1,4966,38,"male",4
3,4,3,3,12415,26,"female",4
3,NA,2,0,NA,58,"male",4
3,NA,2,0,16235,20,"male",4
1,2,2,1,24830,60,"male",4
3,NA,2,1,NA,34,"female",4
2,NA,2,0,NA,72,"male",2
2,4,2,0,10505,50,"male",4
2,4,3,1,42020,35,"female",3
2,2,2,1,14325,27,"female",4
2,NA,2,1,16235,34,"male",4
2,NA,2,0,6876,82,"female",4
1,NA,2,1,21010,60,"female",4
1,2,1,3,NA,28,"male",5
1,2,1,3,NA,54,"male",6
1,4,2,1,42020,55,"female",4
1,2,2,1,42020,38,"male",4
2,2,2,1,34380,38,"female",5
2,2,1,1,NA,48,"male",6
2,2,2,1,24830,50,"female",4
2,2,2,0,34380,43,"male",6
2,NA,2,3,NA,29,"male",4
1,NA,2,0,14325,78,"male",4
3,NA,2,1,12415,78,"female",5
2,NA,3,3,3438,54,"female",6
2,NA,1,0,8595,32,"female",4
2,2,2,3,21010,36,"female",5
2,2,1,0,NA,83,"male",5
2,3,3,1,NA,39,"female",3
2,2,3,1,14325,55,"female",2
1,NA,3,1,24830,35,"female",3
2,NA,2,3,42020,43,"male",5
3,NA,1,1,8595,72,"female",4
1,2,2,1,24830,58,"male",2
2,2,2,1,21010,73,"male",2
1,2,2,1,8595,77,"female",4
2,2,2,1,6876,69,"male",6
2,NA,2,1,34380,57,"female",4
3,2,2,0,4966,57,"female",4
2,NA,2,3,34380,38,"female",3
2,4,2,0,5730,63,"female",6
1,2,1,1,28650,75,"male",4
3,NA,1,1,NA,67,"male",4
2,NA,2,4,34380,46,"male",4
2,5,3,1,NA,20,"male",4
2,4,1,1,8595,64,"female",4
2,2,2,1,NA,32,"female",4
2,2,2,1,NA,53,"male",3
2,NA,2,1,NA,23,"male",4
1,3,1,0,21010,69,"female",6
2,2,2,1,6876,70,"male",5
1,NA,1,1,10505,79,"female",4
2,NA,3,1,42020,48,"male",4
1,3,2,3,34380,33,"male",6
1,NA,1,4,51570,47,"male",3
1,4,1,1,34380,71,"male",6
1,1,2,3,16235,44,"female",5
2,NA,2,1,12415,65,"male",3
1,NA,1,3,34380,34,"male",6
1,NA,2,4,NA,65,"male",3
1,NA,1,3,NA,46,"male",2
1,2,1,2,34380,40,"male",6
1,1,1,1,42020,32,"male",4
2,3,1,1,8595,27,"male",4
1,NA,2,4,28650,34,"male",2
2,NA,2,3,6876,31,"female",2
2,4,3,1,8595,26,"female",2
2,NA,2,1,12415,27,"male",2
1,NA,2,3,12415,25,"female",2
3,2,1,1,24830,24,"male",5
2,NA,3,3,21010,33,"male",2
2,3,2,1,16235,45,"female",4
NA,2,2,1,24830,39,"female",2
3,NA,2,1,34380,50,"female",3
1,NA,1,3,24830,34,"male",4
2,NA,1,3,42020,30,"female",5
2,3,1,3,42020,31,"male",6
1,NA,1,1,NA,38,"female",6
1,2,3,3,42020,33,"male",6
1,NA,2,1,21010,50,"female",4
3,3,3,1,34380,38,"male",2
1,NA,1,1,28650,51,"male",4
2,4,2,2,42020,34,"female",6
1,NA,1,2,34380,47,"female",6
2,3,2,3,51570,39,"male",4
1,NA,2,2,51570,48,"male",4
1,1,2,4,NA,40,"male",3
1,1,1,1,NA,46,"male",6
3,NA,3,2,51570,46,"female",5
1,NA,2,0,34380,44,"female",5
2,4,2,1,51570,22,"male",4
2,5,3,1,NA,60,"female",5
2,NA,2,1,10505,72,"female",6
3,4,2,0,NA,77,"female",NA
2,NA,1,4,42020,32,"female",2
2,2,1,1,34380,19,"male",2
1,NA,1,4,NA,45,"male",6
2,3,1,1,34380,36,"female",4
2,4,3,1,14325,32,"female",4
2,NA,1,3,28650,41,"female",4
1,4,1,1,NA,35,"female",4
1,2,1,3,51570,37,"male",4
2,NA,3,3,51570,49,"female",6
2,2,2,1,42020,54,"male",3
2,NA,2,1,51570,35,"female",2
2,4,2,1,3438,61,"female",4
2,NA,2,1,4966,89,"female",6
2,3,1,1,5730,47,"female",6
1,NA,1,0,NA,47,"female",7
1,NA,1,0,8595,82,"female",4
2,NA,1,0,3438,78,"female",3
2,NA,NA,1,NA,72,"female",NA
1,2,1,1,10505,68,"female",4
2,4,2,0,2674,83,"female",6
2,2,2,3,10505,52,"male",4
1,NA,3,0,8595,59,"female",2
3,NA,3,1,21010,31,"female",3
3,NA,2,1,42020,34,"female",4
1,2,2,3,42020,36,"male",4
2,2,2,1,21010,32,"male",2
2,2,2,3,24830,32,"male",4
2,NA,1,1,16235,81,"female",4
2,NA,3,1,2674,46,"male",4
3,2,3,0,NA,29,"male",4
1,NA,2,1,42020,27,"female",4
2,2,3,0,6876,35,"female",4
2,1,1,1,14325,67,"male",4
2,NA,1,1,34380,45,"female",6
2,4,3,3,34380,32,"female",3
2,NA,2,0,21010,65,"male",4
2,NA,3,1,24830,49,"female",3
1,NA,2,4,NA,35,"female",3
1,2,1,1,21010,36,"female",6
2,NA,1,0,NA,49,"male",3
3,4,3,1,NA,55,"male",4
2,1,2,0,14325,73,"female",4
2,NA,3,1,NA,21,"female",2
3,NA,2,0,NA,38,"female",NA
2,2,2,1,24830,44,"female",4
2,NA,2,3,34380,39,"male",5
3,2,3,2,27881.913,34,"male",3
2,2,2,0,21010,78,"female",6
3,4,1,0,27881.913,78,"male",4
1,NA,2,3,NA,38,"male",4
2,4,2,4,42020,47,"female",5
1,2,1,3,NA,80,"male",4
1,4,2,4,NA,57,"female",2
2,NA,2,1,3438,41,"female",4
2,NA,3,3,34380,38,"female",4
2,NA,2,1,10505,78,"female",4
2,2,2,3,24830,25,"male",6
1,NA,2,4,NA,35,"female",2
2,1,2,1,34380,36,"male",4
3,3,3,0,10505,76,"male",4
2,2,3,1,10505,27,"female",4
2,NA,2,3,42020,35,"male",3
2,NA,3,2,12415,36,"female",4
2,2,3,0,1528,35,"male",6
2,NA,1,1,34380,49,"female",5
2,2,2,1,6876,41,"female",4
1,3,1,0,12415,66,"male",4
2,NA,2,1,10505,40,"male",4
2,4,3,1,12415,22,"female",3
2,NA,1,NA,10505,40,"female",6
2,NA,2,1,14325,32,"female",6
1,4,2,0,4966,50,"female",4
2,NA,2,2,6876,25,"male",5
1,2,1,1,10505,24,"female",2
2,NA,1,1,34380,44,"male",6
2,5,2,1,34380,44,"male",6
2,5,1,1,51570,58,"male",6
2,NA,2,1,NA,63,"male",4
2,2,2,1,28650,38,"male",6
1,4,2,1,14325,66,"male",4
2,NA,2,1,42020,40,"male",5
1,2,1,3,NA,35,"female",4
1,2,2,3,NA,33,"female",5
NA,2,2,NA,NA,48,"male",NA
1,NA,1,3,NA,52,"female",7
3,NA,2,1,10505,30,"female",4
2,1,2,1,6876,32,"female",4
3,NA,1,1,12415,30,"female",4
2,NA,3,0,NA,31,"female",NA
3,NA,3,1,NA,50,"male",3
2,2,1,0,14325,27,"female",3
2,1,3,1,34380,26,"female",4
3,NA,1,0,4966,19,"female",NA
1,NA,2,1,42020,43,"female",5
1,2,2,3,NA,35,"female",6
1,NA,3,1,NA,47,"female",4
3,NA,1,1,NA,79,"female",4
2,NA,3,4,8595,56,"female",2
2,2,2,1,12415,74,"female",4
1,1,2,1,12415,63,"female",6
2,NA,2,4,34380,40,"female",4
2,4,2,1,10505,66,"female",6
1,4,1,4,34380,43,"male",5
1,NA,3,3,12415,23,"female",3
1,NA,2,3,21010,43,"male",6
3,NA,2,1,28650,34,"female",1
2,NA,2,1,14325,26,"male",3
2,2,3,3,16235,28,"male",4
3,3,2,3,21010,31,"female",3
1,NA,1,4,42020,30,"male",1
2,NA,2,0,6876,88,"female",NA
2,NA,1,3,8595,24,"female",5
2,NA,2,1,24830,30,"female",3
2,NA,1,1,14325,73,"female",5
2,3,1,3,NA,27,"male",6
2,NA,2,1,21010,57,"male",2
2,NA,2,1,42020,44,"female",4
2,4,2,1,NA,19,"female",4
1,NA,2,3,NA,41,"female",6
2,NA,2,1,27881.913,40,"male",4
2,4,3,1,51570,27,"female",5
3,NA,3,1,8595,82,"male",4
1,NA,1,0,NA,27,"male",6
2,NA,1,0,34380,18,"male",3
2,2,1,3,NA,87,"female",4
2,NA,3,1,NA,44,"male",3
2,NA,2,1,34380,63,"female",3
2,NA,2,0,8595,81,"male",4
2,3,2,1,34380,45,"female",5
1,2,2,1,16235,32,"male",5
1,NA,3,1,8595,66,"female",4
1,NA,2,2,51570,49,"female",3
1,2,1,1,34380,43,"male",4
2,2,2,3,34380,45,"male",5
1,NA,1,1,34380,20,"female",4
2,4,2,2,NA,38,"male",5
1,2,3,1,51570,27,"female",4
1,NA,1,3,16235,76,"male",4
2,5,2,1,34380,23,"male",5
1,NA,1,1,NA,63,"male",4
1,2,2,3,NA,66,"male",5
2,2,2,1,NA,21,"female",1
2,NA,2,1,NA,78,"female",4
2,2,1,3,21010,85,"male",6
3,NA,3,1,28650,52,"female",3
1,NA,1,1,NA,72,"female",NA
3,NA,2,1,21010,38,"male",5
2,2,1,1,42020,38,"male",4
3,1,1,1,42020,34,"female",3
3,NA,3,0,14325,60,"male",5
2,NA,2,1,28650,36,"female",4
1,NA,1,0,34380,68,"female",6
2,2,2,4,51570,56,"male",3
1,4,2,1,28650,32,"female",4
1,NA,2,1,14325,24,"female",5
2,2,1,1,27881.913,44,"male",4
2,NA,3,1,27881.913,23,"male",2
2,NA,3,1,51570,37,"female",4
1,2,1,4,34380,35,"male",5
2,NA,3,3,4202,44,"female",1
2,NA,1,1,34380,45,"female",4
1,NA,2,1,42020,43,"male",4
2,NA,2,1,42020,26,"male",6
2,2,3,1,21010,24,"male",1
1,NA,2,1,4966,31,"male",5
2,3,1,0,21010,76,"male",4
1,2,1,0,34380,60,"male",3
3,2,3,1,4202,51,"male",6
2,4,2,1,34380,32,"female",4
2,NA,3,2,24830,41,"male",NA
2,NA,1,1,NA,41,"male",6
3,NA,2,0,NA,89,"female",NA
2,2,1,1,14325,71,"male",2
2,NA,2,1,NA,26,"male",4
2,NA,2,1,16235,76,"male",5
2,NA,2,1,21010,36,"male",7
2,NA,NA,0,28650,19,"male",NA
3,4,3,0,12415,60,"female",5
3,4,2,3,16235,49,"male",3
2,NA,2,1,12415,33,"female",4
2,NA,3,0,24830,35,"female",4
2,4,2,1,8595,78,"male",6
2,NA,2,1,16235,34,"male",5
3,NA,3,3,NA,41,"male",7
2,3,2,1,8595,49,"male",4
2,3,3,1,NA,40,"female",6
2,NA,2,0,8595,80,"male",2
1,NA,2,1,NA,53,"male",4
2,NA,3,1,28650,28,"female",4
2,4,2,0,28650,35,"female",5
1,3,2,1,51570,45,"male",4
2,2,3,1,42020,51,"male",5
1,2,1,3,NA,72,"male",6
2,NA,1,3,NA,52,"male",5
2,NA,3,1,24830,33,"male",4
1,NA,1,1,42020,32,"male",4
1,NA,1,1,34380,19,"female",3
1,NA,2,1,42020,58,"male",2
2,4,1,4,NA,44,"male",5
2,2,2,1,21010,38,"male",4
2,2,2,1,28650,29,"female",4
2,4,2,1,NA,87,"female",5
3,NA,2,1,12415,42,"female",6
2,NA,2,1,NA,35,"female",4
2,2,2,1,42020,33,"male",5
3,NA,3,0,24830,29,"female",4
3,NA,3,1,10505,34,"female",3
2,2,1,0,NA,70,"female",4
2,2,3,1,28650,47,"female",4
1,2,1,1,12415,32,"male",2
2,NA,1,1,27881.913,76,"female",4
2,NA,2,1,34380,55,"male",2
2,4,3,1,51570,43,"female",3
1,NA,3,1,21010,34,"male",4
2,2,2,1,NA,54,"female",5
3,NA,3,1,34380,41,"female",5
2,NA,2,0,12415,85,"male",4
1,NA,1,2,NA,48,"male",5
2,NA,2,3,16235,74,"male",6
1,2,1,0,12415,73,"female",4
1,NA,1,0,4202,63,"male",2
2,2,2,0,8595,19,"female",3
2,5,3,3,10505,52,"female",1
3,NA,2,1,3438,26,"female",3
2,2,2,1,28650,25,"male",3
2,4,2,0,1528,31,"female",3
1,2,3,1,1528,35,"female",7
2,1,3,0,3438,24,"female",3
2,NA,3,0,14325,25,"male",4
2,3,1,3,51570,55,"male",5
2,NA,3,1,34380,59,"female",6
2,1,2,2,4202,37,"female",4
2,NA,2,1,12415,33,"female",NA
1,4,3,1,16235,38,"female",6
2,2,3,1,8595,34,"female",2
2,NA,3,1,NA,30,"male",4
2,NA,1,1,6876,71,"female",NA
2,1,1,0,3438,65,"female",4
3,NA,1,1,6876,76,"female",4
2,2,2,1,8595,69,"female",4
2,NA,2,0,4966,81,"female",4
2,NA,3,1,12415,75,"male",5
2,NA,1,1,4966,89,"female",4
3,2,2,1,10505,59,"female",3
2,3,2,1,12415,69,"female",4
2,4,3,1,2674,20,"male",1
2,NA,3,1,34380,36,"female",4
1,2,2,1,27881.913,62,"female",5
2,NA,1,3,12415,75,"female",4
2,NA,2,3,4202,40,"female",5
2,NA,3,1,NA,38,"male",2
3,NA,3,1,10505,78,"male",4
1,NA,2,4,42020,47,"female",3
2,NA,2,0,NA,19,"male",6
1,2,1,1,28650,79,"male",4
3,1,3,1,24830,41,"female",5
2,2,1,1,27881.913,29,"female",3
2,NA,3,3,12415,46,"female",2
2,NA,1,3,42020,24,"male",5
2,NA,3,1,14325,24,"female",1
3,2,2,1,27881.913,39,"male",4
1,NA,2,1,34380,25,"female",6
2,2,1,2,6876,22,"female",5
2,2,2,1,21010,62,"female",5
2,NA,3,2,10505,75,"male",2
2,3,2,1,28650,26,"female",4
1,4,2,1,NA,52,"female",4
2,NA,1,3,NA,70,"male",4
2,NA,2,0,NA,46,"female",5
2,NA,2,4,NA,64,"female",4
1,NA,1,3,NA,64,"female",2
2,NA,2,3,NA,78,"female",6
1,1,1,3,NA,47,"male",3
1,NA,1,1,NA,44,"female",6
2,1,2,1,NA,43,"male",4
2,2,1,1,21010,62,"male",4
2,NA,3,0,NA,75,"female",NA
2,NA,3,4,21010,41,"female",4
3,NA,3,1,24830,34,"male",4
2,NA,1,1,28650,31,"female",6
2,4,2,3,24830,41,"male",6
2,2,2,1,16235,56,"female",3
1,NA,1,1,34380,73,"male",2
3,NA,3,4,34380,41,"male",5
2,3,1,1,16235,50,"female",3
2,1,1,1,24830,59,"female",3
2,NA,3,3,24830,32,"male",6
2,NA,2,1,14325,49,"female",4
2,NA,2,0,10505,68,"female",4
1,4,3,0,1528,89,"female",4
1,2,2,1,51570,46,"female",5
2,NA,2,1,10505,38,"female",5
1,NA,3,1,21010,32,"male",7
3,NA,1,2,NA,65,"female",NA
2,NA,3,1,24830,40,"male",NA
3,NA,2,1,21010,37,"male",6
2,2,3,1,21010,36,"female",4
3,NA,2,1,NA,74,"female",5
3,NA,2,3,21010,39,"male",5
2,3,1,3,34380,34,"female",3
2,NA,2,3,51570,33,"female",5
1,1,2,1,NA,47,"female",6
2,2,2,2,42020,37,"female",3
3,NA,2,2,42020,36,"female",5
2,NA,2,1,28650,30,"female",3
2,2,1,1,21010,62,"female",4
2,2,3,1,NA,52,"female",3
1,4,2,1,27881.913,71,"female",7
1,2,2,2,28650,40,"male",5
1,NA,3,1,24830,32,"female",2
2,NA,1,1,NA,48,"female",5
3,2,1,2,42020,36,"male",4
2,2,2,1,24830,25,"male",4
2,NA,1,2,51570,31,"male",5
1,NA,1,4,27881.913,62,"female",6
1,3,3,1,16235,39,"male",4
1,NA,1,3,42020,25,"female",6
NA,NA,NA,1,NA,NA,"female",4
2,2,1,2,10505,25,"female",6
2,2,1,1,21010,46,"male",4
2,4,3,1,2674,26,"female",5
3,2,3,1,34380,20,"male",4
2,NA,3,1,1528,24,"female",4
2,NA,2,0,382,21,"male",3
2,NA,3,1,14325,47,"female",5
1,2,3,0,382,28,"female",2
1,NA,1,4,NA,31,"female",3
1,4,2,1,NA,36,"male",5
1,3,3,1,24830,33,"female",6
1,NA,2,1,27881.913,47,"male",7
1,NA,2,1,21010,48,"male",5
2,NA,2,1,24830,49,"female",5
2,3,1,2,27881.913,25,"female",4
1,NA,1,1,51570,61,"female",4
2,NA,3,3,24830,39,"male",6
1,3,1,1,28650,43,"female",3
1,NA,2,4,42020,40,"male",5
2,1,3,2,10505,49,"male",NA
1,5,3,1,34380,50,"female",7
1,2,1,3,51570,27,"female",6
3,NA,3,0,27881.913,49,"female",4
2,NA,2,1,NA,25,"male",7
2,NA,2,1,12415,47,"male",2
2,2,1,1,51570,54,"female",5
2,4,2,3,34380,39,"female",3
3,NA,3,1,NA,64,"female",4
2,NA,2,1,NA,42,"female",5
1,2,1,3,NA,69,"female",4
2,1,1,3,NA,55,"male",4
2,NA,3,3,24830,39,"female",6
1,2,1,1,16235,41,"female",3
1,NA,2,1,16235,50,"female",4
2,NA,2,1,27881.913,41,"male",4
2,3,2,1,14325,23,"female",4
2,2,2,1,21010,25,"male",4
1,NA,1,1,34380,36,"male",4
2,4,2,1,NA,55,"female",2
2,NA,3,3,42020,35,"female",5
2,2,1,3,NA,86,"female",4
2,NA,2,4,21010,38,"female",3
1,NA,1,2,NA,42,"female",3
1,NA,1,4,NA,47,"male",1
2,NA,1,1,NA,20,"male",2
1,2,1,4,NA,38,"female",4
3,3,2,0,27881.913,78,"female",4
2,NA,3,1,12415,46,"female",NA
1,2,1,0,16235,38,"male",6
2,2,2,1,27881.913,28,"female",4
3,NA,1,1,21010,42,"female",6
1,2,2,1,16235,31,"female",3
1,NA,1,1,24830,59,"female",7
3,1,1,1,34380,32,"male",7
1,NA,2,1,10505,53,"male",4
2,NA,2,1,6876,64,"female",4
2,2,2,0,28650,35,"female",5
2,2,1,1,51570,49,"female",4
2,2,3,1,10505,37,"female",4
2,NA,3,1,8595,64,"male",6
1,2,1,1,24830,63,"female",6
1,NA,1,1,16235,51,"male",7
2,NA,2,1,24830,32,"male",2
1,2,2,0,NA,48,"male",4
2,NA,2,1,42020,56,"male",4
1,NA,1,1,42020,31,"male",2
1,2,1,1,10505,81,"male",4
2,NA,1,1,10505,32,"female",4
2,2,2,1,NA,25,"female",NA
1,NA,1,1,34380,45,"male",4
2,2,1,1,24830,46,"male",5
2,NA,1,1,27881.913,59,"male",3
2,2,2,2,34380,33,"male",6
1,NA,1,1,51570,43,"male",4
2,NA,1,1,24830,31,"male",4
2,2,1,4,NA,56,"female",4
2,NA,3,1,5730,29,"female",4
2,NA,1,1,24830,61,"male",6
2,NA,1,1,51570,83,"female",4
1,NA,1,3,NA,38,"male",5
1,2,1,1,28650,64,"female",6
2,3,1,3,NA,37,"male",6
1,4,2,4,NA,47,"female",4
2,NA,1,3,34380,33,"male",3
2,4,2,1,34380,35,"female",6
2,NA,1,1,51570,62,"female",4
2,NA,2,1,10505,34,"female",5
2,2,2,1,16235,23,"male",2
2,NA,2,0,24830,64,"female",3
1,1,3,3,NA,39,"male",5
1,4,1,1,51570,61,"male",5
1,2,2,1,34380,50,"female",5
2,NA,2,1,14325,73,"male",5
2,NA,2,1,14325,76,"female",2
1,NA,1,1,24830,67,"female",2
2,NA,2,1,8595,79,"male",2
3,NA,3,0,NA,36,"female",2
2,2,2,1,14325,59,"male",3
1,NA,1,0,24830,75,"female",3
1,2,2,1,21010,37,"male",4
1,NA,2,3,12415,25,"female",2
2,NA,2,1,21010,41,"female",2
3,3,3,1,3438,45,"female",4
2,4,1,1,8595,61,"female",4
3,NA,1,0,6876,87,"male",6
2,2,1,1,24830,45,"male",5
2,NA,1,0,51570,59,"male",5
2,4,2,1,24830,74,"male",5
2,NA,1,1,10505,83,"male",5
1,NA,1,1,NA,75,"male",4
1,NA,1,1,NA,80,"female",4
2,2,1,2,NA,34,"female",4
1,NA,2,2,NA,59,"female",4
2,NA,3,1,21010,62,"male",5
1,4,1,1,42020,57,"female",4
2,5,2,3,NA,48,"female",4
2,NA,2,1,NA,52,"female",4
1,2,3,1,NA,24,"female",5
3,NA,2,3,42020,41,"female",1
1,NA,2,1,27881.913,66,"female",6
2,2,1,2,34380,23,"female",4
2,NA,2,1,24830,36,"female",6
2,2,3,1,16235,38,"female",4
2,NA,3,0,42020,61,"male",5
3,5,2,1,34380,33,"female",3
2,1,2,1,24830,74,"male",4
2,NA,2,4,51570,57,"female",3
2,4,2,3,21010,26,"male",5
2,1,1,4,51570,68,"male",3
1,NA,1,1,NA,20,"male",4
1,2,1,1,24830,70,"female",3
2,NA,2,1,34380,43,"female",5
1,NA,1,1,NA,54,"male",4
2,1,2,1,382,43,"female",7
2,1,2,1,8595,24,"female",NA
1,NA,3,1,4202,23,"female",5
2,NA,2,1,27881.913,25,"female",6
1,3,3,1,3438,37,"male",4
2,3,2,4,34380,56,"female",5
1,2,3,1,28650,58,"male",4
2,2,2,3,51570,48,"male",3
2,NA,2,4,14325,39,"male",4
1,2,1,0,34380,43,"female",6
3,4,1,0,3438,88,"male",6
1,3,2,3,14325,40,"female",4
1,2,1,3,51570,54,"male",5
1,3,3,3,NA,33,"female",4
1,NA,2,3,51570,48,"male",3
1,NA,2,0,10505,54,"female",6
2,1,1,0,12415,44,"male",2
1,NA,1,0,21010,50,"male",6
2,2,1,0,6876,76,"female",5
2,NA,2,0,24830,30,"male",4
2,NA,3,1,16235,29,"male",5
1,NA,2,1,4202,33,"female",6
2,NA,1,1,21010,34,"male",2
2,2,1,1,51570,52,"female",5
2,3,1,0,10505,80,"female",4
2,1,1,0,28650,52,"male",4
1,NA,1,1,6876,71,"female",6
1,NA,1,0,24830,68,"male",6
1,NA,2,1,2674,64,"female",4
3,NA,2,1,10505,32,"female",4
1,4,1,0,14325,44,"male",4
2,NA,3,2,6876,70,"male",5
1,2,1,1,16235,33,"male",4
1,NA,2,4,NA,70,"male",NA
1,2,1,0,NA,82,"female",NA
1,2,3,1,16235,71,"female",5
2,NA,1,0,34380,74,"male",6
2,2,2,1,28650,51,"male",7
2,NA,2,2,27881.913,32,"male",4
3,4,1,1,382,50,"female",3
2,NA,1,1,27881.913,34,"female",4
2,NA,1,2,16235,58,"female",1
1,2,2,2,10505,69,"female",7
2,NA,2,1,NA,48,"female",5
2,NA,2,4,34380,79,"male",6
2,5,3,1,12415,54,"female",4
1,2,2,3,42020,50,"female",5
2,2,1,2,42020,66,"female",1
2,NA,3,1,14325,75,"male",6
2,2,3,3,24830,43,"female",3
3,5,3,4,16235,31,"male",4
1,3,2,3,51570,41,"male",3
1,NA,3,2,42020,38,"female",6
1,NA,2,3,12415,24,"male",4
1,NA,1,3,NA,54,"male",3
2,2,3,4,NA,33,"female",2
2,NA,2,1,6876,21,"male",4
2,NA,2,4,42020,30,"female",7
2,4,2,0,16235,81,"female",6
3,NA,2,0,10505,33,"female",6
1,NA,2,0,34380,50,"female",6
3,NA,3,1,16235,47,"male",7
1,NA,2,1,34380,68,"female",7
2,NA,2,4,28650,36,"female",5
2,2,2,1,6876,69,"female",4
1,NA,2,1,42020,27,"male",7
2,NA,2,0,10505,29,"female",4
1,2,2,1,24830,67,"male",6
1,2,1,1,42020,38,"female",3
1,2,1,4,10505,41,"female",NA
2,2,2,0,14325,32,"male",2
2,NA,2,1,NA,20,"female",6
3,NA,3,1,34380,47,"female",5
2,2,1,1,NA,54,"female",3
1,NA,2,1,34380,35,"female",3
1,NA,1,3,NA,47,"female",5
2,NA,2,0,24830,59,"male",5
2,2,2,1,34380,69,"male",4
